  Time                 , V(C1:2)              , V(V1:+)              
  5.757205836316e-003  ,2.159668624059e+000  ,0.000000000000e+000  
  5.758205859204e-003  ,2.155078362630e+000  ,0.000000000000e+000  
  5.759205882092e-003  ,2.150497857559e+000  ,0.000000000000e+000  
  5.760205904981e-003  ,2.145927088109e+000  ,0.000000000000e+000  
  5.761205927869e-003  ,2.141366033588e+000  ,0.000000000000e+000  
  5.762205950757e-003  ,2.136814673346e+000  ,0.000000000000e+000  
  5.763205973645e-003  ,2.132272986781e+000  ,0.000000000000e+000  
  5.764205996533e-003  ,2.127740953330e+000  ,0.000000000000e+000  
  5.765206019422e-003  ,2.123218552476e+000  ,0.000000000000e+000  
  5.766206042310e-003  ,2.118705763746e+000  ,0.000000000000e+000  
  5.767206065198e-003  ,2.114202566710e+000  ,0.000000000000e+000  
  5.768206088086e-003  ,2.109708940980e+000  ,0.000000000000e+000  
  5.769206110974e-003  ,2.105224866215e+000  ,0.000000000000e+000  
  5.770206133862e-003  ,2.100750322114e+000  ,0.000000000000e+000  
  5.771206156751e-003  ,2.096285288419e+000  ,0.000000000000e+000  
  5.772206179639e-003  ,2.091829744917e+000  ,0.000000000000e+000  
  5.773206202527e-003  ,2.087383671437e+000  ,0.000000000000e+000  
  5.774206225415e-003  ,2.082947047852e+000  ,0.000000000000e+000  
  5.775206248303e-003  ,2.078519854075e+000  ,0.000000000000e+000  
  5.776206271192e-003  ,2.074102070064e+000  ,0.000000000000e+000  
  5.777206294080e-003  ,2.069693675819e+000  ,0.000000000000e+000  
  5.778206316968e-003  ,2.065294651384e+000  ,0.000000000000e+000  
  5.779206339856e-003  ,2.060904976842e+000  ,0.000000000000e+000  
  5.780206362744e-003  ,2.056524632321e+000  ,0.000000000000e+000  
  5.781206385633e-003  ,2.052153597990e+000  ,0.000000000000e+000  
  5.782206408521e-003  ,2.047791854062e+000  ,0.000000000000e+000  
  5.783206431409e-003  ,2.043439380790e+000  ,0.000000000000e+000  
  5.784206454297e-003  ,2.039096158470e+000  ,0.000000000000e+000  
  5.785206477185e-003  ,2.034762167439e+000  ,0.000000000000e+000  
  5.786206500073e-003  ,2.030437388077e+000  ,0.000000000000e+000  
  5.787206522962e-003  ,2.026121800804e+000  ,0.000000000000e+000  
  5.788206545850e-003  ,2.021815386084e+000  ,0.000000000000e+000  
  5.789206568738e-003  ,2.017518124421e+000  ,0.000000000000e+000  
  5.790206591626e-003  ,2.013229996360e+000  ,0.000000000000e+000  
  5.791206614514e-003  ,2.008950982489e+000  ,0.000000000000e+000  
  5.792206637403e-003  ,2.004681063435e+000  ,0.000000000000e+000  
  5.793206660291e-003  ,2.000420219868e+000  ,0.000000000000e+000  
  5.794206683179e-003  ,1.996168432499e+000  ,0.000000000000e+000  
  5.795206706067e-003  ,1.991925682079e+000  ,0.000000000000e+000  
  5.796206728955e-003  ,1.987691949400e+000  ,0.000000000000e+000  
  5.797206751843e-003  ,1.983467215297e+000  ,0.000000000000e+000  
  5.798206774732e-003  ,1.979251460642e+000  ,0.000000000000e+000  
  5.799206797620e-003  ,1.975044666351e+000  ,0.000000000000e+000  
  5.800206820508e-003  ,1.970846813379e+000  ,0.000000000000e+000  
  5.801206843396e-003  ,1.966657882721e+000  ,0.000000000000e+000  
  5.802206866284e-003  ,1.962477855413e+000  ,0.000000000000e+000  
  5.803206889173e-003  ,1.958306712533e+000  ,0.000000000000e+000  
  5.804206912061e-003  ,1.954144435196e+000  ,0.000000000000e+000  
  5.805206934949e-003  ,1.949991004560e+000  ,0.000000000000e+000  
  5.806206957837e-003  ,1.945846401820e+000  ,0.000000000000e+000  
  5.807206980725e-003  ,1.941710608215e+000  ,0.000000000000e+000  
  5.808207003613e-003  ,1.937583605020e+000  ,0.000000000000e+000  
  5.809207026502e-003  ,1.933465373552e+000  ,0.000000000000e+000  
  5.810207049390e-003  ,1.929355895167e+000  ,0.000000000000e+000  
  5.811207072278e-003  ,1.925255151261e+000  ,0.000000000000e+000  
  5.812207095166e-003  ,1.921163123270e+000  ,0.000000000000e+000  
  5.813207118054e-003  ,1.917079792667e+000  ,0.000000000000e+000  
  5.814207140943e-003  ,1.913005140968e+000  ,0.000000000000e+000  
  5.815207163831e-003  ,1.908939149725e+000  ,0.000000000000e+000  
  5.816207186719e-003  ,1.904881800532e+000  ,0.000000000000e+000  
  5.817207209607e-003  ,1.900833075020e+000  ,0.000000000000e+000  
  5.818207232495e-003  ,1.896792954860e+000  ,0.000000000000e+000  
  5.819207255383e-003  ,1.892761421761e+000  ,0.000000000000e+000  
  5.820207278272e-003  ,1.888738457473e+000  ,0.000000000000e+000  
  5.821207301160e-003  ,1.884724043782e+000  ,0.000000000000e+000  
  5.822207324048e-003  ,1.880718162516e+000  ,0.000000000000e+000  
  5.823207346936e-003  ,1.876720795538e+000  ,0.000000000000e+000  
  5.824207369824e-003  ,1.872731924753e+000  ,0.000000000000e+000  
  5.825207392713e-003  ,1.868751532101e+000  ,0.000000000000e+000  
  5.826207415601e-003  ,1.864779599563e+000  ,0.000000000000e+000  
  5.827207438489e-003  ,1.860816109158e+000  ,0.000000000000e+000  
  5.828207461377e-003  ,1.856861042942e+000  ,0.000000000000e+000  
  5.829207484265e-003  ,1.852914383010e+000  ,0.000000000000e+000  
  5.830207507154e-003  ,1.848976111495e+000  ,0.000000000000e+000  
  5.831207530042e-003  ,1.845046210568e+000  ,0.000000000000e+000  
  5.832207552930e-003  ,1.841124662438e+000  ,0.000000000000e+000  
  5.833207575818e-003  ,1.837211449350e+000  ,0.000000000000e+000  
  5.834207598706e-003  ,1.833306553590e+000  ,0.000000000000e+000  
  5.835207621594e-003  ,1.829409957480e+000  ,0.000000000000e+000  
  5.836207644483e-003  ,1.825521643378e+000  ,0.000000000000e+000  
  5.837207667371e-003  ,1.821641593682e+000  ,0.000000000000e+000  
  5.838207690259e-003  ,1.817769790827e+000  ,0.000000000000e+000  
  5.839207713147e-003  ,1.813906217284e+000  ,0.000000000000e+000  
  5.840207736035e-003  ,1.810050855562e+000  ,0.000000000000e+000  
  5.841207758924e-003  ,1.806203688207e+000  ,0.000000000000e+000  
  5.842207781812e-003  ,1.802364697803e+000  ,0.000000000000e+000  
  5.843207804700e-003  ,1.798533866971e+000  ,0.000000000000e+000  
  5.844207827588e-003  ,1.794711178366e+000  ,0.000000000000e+000  
  5.845207850476e-003  ,1.790896614684e+000  ,0.000000000000e+000  
  5.846207873364e-003  ,1.787090158655e+000  ,0.000000000000e+000  
  5.847207896253e-003  ,1.783291793048e+000  ,0.000000000000e+000  
  5.848207919141e-003  ,1.779501500665e+000  ,0.000000000000e+000  
  5.849207942029e-003  ,1.775719264349e+000  ,0.000000000000e+000  
  5.850207964917e-003  ,1.771945066975e+000  ,0.000000000000e+000  
  5.851207987805e-003  ,1.768178891459e+000  ,0.000000000000e+000  
  5.852208010694e-003  ,1.764420720749e+000  ,0.000000000000e+000  
  5.853208033582e-003  ,1.760670537833e+000  ,0.000000000000e+000  
  5.854208056470e-003  ,1.756928325732e+000  ,0.000000000000e+000  
  5.855208079358e-003  ,1.753194067504e+000  ,0.000000000000e+000  
  5.856208102246e-003  ,1.749467746246e+000  ,0.000000000000e+000  
  5.857208125134e-003  ,1.745749345085e+000  ,0.000000000000e+000  
  5.858208148023e-003  ,1.742038847190e+000  ,0.000000000000e+000  
  5.859208170911e-003  ,1.738336235762e+000  ,0.000000000000e+000  
  5.860208193799e-003  ,1.734641494039e+000  ,0.000000000000e+000  
  5.861208216687e-003  ,1.730954605294e+000  ,0.000000000000e+000  
  5.862208239575e-003  ,1.727275552835e+000  ,0.000000000000e+000  
  5.863208262464e-003  ,1.723604320009e+000  ,0.000000000000e+000  
  5.864208285352e-003  ,1.719940890193e+000  ,0.000000000000e+000  
  5.865208308240e-003  ,1.716285246804e+000  ,0.000000000000e+000  
  5.866208331128e-003  ,1.712637373291e+000  ,0.000000000000e+000  
  5.867208354016e-003  ,1.708997253141e+000  ,0.000000000000e+000  
  5.868208376904e-003  ,1.705364869873e+000  ,0.000000000000e+000  
  5.869208399793e-003  ,1.701740207044e+000  ,0.000000000000e+000  
  5.870208422681e-003  ,1.698123248244e+000  ,0.000000000000e+000  
  5.871208445569e-003  ,1.694513977098e+000  ,0.000000000000e+000  
  5.872208468457e-003  ,1.690912377268e+000  ,0.000000000000e+000  
  5.873208491345e-003  ,1.687318432447e+000  ,0.000000000000e+000  
  5.874208514234e-003  ,1.683732126367e+000  ,0.000000000000e+000  
  5.875208537122e-003  ,1.680153442790e+000  ,0.000000000000e+000  
  5.876208560010e-003  ,1.676582365515e+000  ,0.000000000000e+000  
  5.877208582898e-003  ,1.673018878377e+000  ,0.000000000000e+000  
  5.878208605786e-003  ,1.669462965242e+000  ,0.000000000000e+000  
  5.879208628675e-003  ,1.665914610012e+000  ,0.000000000000e+000  
  5.880208651563e-003  ,1.662373796623e+000  ,0.000000000000e+000  
  5.881208674451e-003  ,1.658840509047e+000  ,0.000000000000e+000  
  5.882208697339e-003  ,1.655314731286e+000  ,0.000000000000e+000  
  5.883208720227e-003  ,1.651796447379e+000  ,0.000000000000e+000  
  5.884208743115e-003  ,1.648285641398e+000  ,0.000000000000e+000  
  5.885208766004e-003  ,1.644782297450e+000  ,0.000000000000e+000  
  5.886208788892e-003  ,1.641286399674e+000  ,0.000000000000e+000  
  5.887208811780e-003  ,1.637797932244e+000  ,0.000000000000e+000  
  5.888208834668e-003  ,1.634316879367e+000  ,0.000000000000e+000  
  5.889208857556e-003  ,1.630843225284e+000  ,0.000000000000e+000  
  5.890208880445e-003  ,1.627376954269e+000  ,0.000000000000e+000  
  5.891208903333e-003  ,1.623918050629e+000  ,0.000000000000e+000  
  5.892208926221e-003  ,1.620466498707e+000  ,0.000000000000e+000  
  5.893208949109e-003  ,1.617022282875e+000  ,0.000000000000e+000  
  5.894208971997e-003  ,1.613585387542e+000  ,0.000000000000e+000  
  5.895208994885e-003  ,1.610155797148e+000  ,0.000000000000e+000  
  5.896209017774e-003  ,1.606733496167e+000  ,0.000000000000e+000  
  5.897209040662e-003  ,1.603318469106e+000  ,0.000000000000e+000  
  5.898209063550e-003  ,1.599910700504e+000  ,0.000000000000e+000  
  5.899209086438e-003  ,1.596510174934e+000  ,0.000000000000e+000  
  5.900209109326e-003  ,1.593116877001e+000  ,0.000000000000e+000  
  5.901209132215e-003  ,1.589730791344e+000  ,0.000000000000e+000  
  5.902209155103e-003  ,1.586351902633e+000  ,0.000000000000e+000  
  5.903209177991e-003  ,1.582980195570e+000  ,0.000000000000e+000  
  5.904209200879e-003  ,1.579615654893e+000  ,0.000000000000e+000  
  5.905209223767e-003  ,1.576258265369e+000  ,0.000000000000e+000  
  5.906209246655e-003  ,1.572908011799e+000  ,0.000000000000e+000  
  5.907209269544e-003  ,1.569564879016e+000  ,0.000000000000e+000  
  5.908209292432e-003  ,1.566228851885e+000  ,0.000000000000e+000  
  5.909209315320e-003  ,1.562899915302e+000  ,0.000000000000e+000  
  5.910209338208e-003  ,1.559578054199e+000  ,0.000000000000e+000  
  5.911209361096e-003  ,1.556263253535e+000  ,0.000000000000e+000  
  5.912209383985e-003  ,1.552955498305e+000  ,0.000000000000e+000  
  5.913209406873e-003  ,1.549654773534e+000  ,0.000000000000e+000  
  5.914209429761e-003  ,1.546361064279e+000  ,0.000000000000e+000  
  5.915209452649e-003  ,1.543074355628e+000  ,0.000000000000e+000  
  5.916209475537e-003  ,1.539794632703e+000  ,0.000000000000e+000  
  5.917209498425e-003  ,1.536521880656e+000  ,0.000000000000e+000  
  5.918209521314e-003  ,1.533256084669e+000  ,0.000000000000e+000  
  5.919209544202e-003  ,1.529997229960e+000  ,0.000000000000e+000  
  5.920209567090e-003  ,1.526745301774e+000  ,0.000000000000e+000  
  5.921209589978e-003  ,1.523500285389e+000  ,0.000000000000e+000  
  5.922209612866e-003  ,1.520262166115e+000  ,0.000000000000e+000  
  5.923209635755e-003  ,1.517030929292e+000  ,0.000000000000e+000  
  5.924209658643e-003  ,1.513806560292e+000  ,0.000000000000e+000  
  5.925209681531e-003  ,1.510589044518e+000  ,0.000000000000e+000  
  5.926209704419e-003  ,1.507378367403e+000  ,0.000000000000e+000  
  5.927209727307e-003  ,1.504174514413e+000  ,0.000000000000e+000  
  5.928209750196e-003  ,1.500977471043e+000  ,0.000000000000e+000  
  5.929209773084e-003  ,1.497787222819e+000  ,0.000000000000e+000  
  5.930209795972e-003  ,1.494603755300e+000  ,0.000000000000e+000  
  5.931209818860e-003  ,1.491427054072e+000  ,0.000000000000e+000  
  5.932209841748e-003  ,1.488257104754e+000  ,0.000000000000e+000  
  5.933209864636e-003  ,1.485093892996e+000  ,0.000000000000e+000  
  5.934209887525e-003  ,1.481937404478e+000  ,0.000000000000e+000  
  5.935209910413e-003  ,1.478787624909e+000  ,0.000000000000e+000  
  5.936209933301e-003  ,1.475644540029e+000  ,0.000000000000e+000  
  5.937209956189e-003  ,1.472508135611e+000  ,0.000000000000e+000  
  5.938209979077e-003  ,1.469378397454e+000  ,0.000000000000e+000  
  5.939210001966e-003  ,1.466255311390e+000  ,0.000000000000e+000  
  5.940210024854e-003  ,1.463138863280e+000  ,0.000000000000e+000  
  5.941210047742e-003  ,1.460029039016e+000  ,0.000000000000e+000  
  5.942210070630e-003  ,1.456925824519e+000  ,0.000000000000e+000  
  5.943210093518e-003  ,1.453829205740e+000  ,0.000000000000e+000  
  5.944210116406e-003  ,1.450739168661e+000  ,0.000000000000e+000  
  5.945210139295e-003  ,1.447655699291e+000  ,0.000000000000e+000  
  5.946210162183e-003  ,1.444578783673e+000  ,0.000000000000e+000  
  5.947210185071e-003  ,1.441508407877e+000  ,0.000000000000e+000  
  5.948210207959e-003  ,1.438444558001e+000  ,0.000000000000e+000  
  5.949210230847e-003  ,1.435387220177e+000  ,0.000000000000e+000  
  5.950210253736e-003  ,1.432336380562e+000  ,0.000000000000e+000  
  5.951210276624e-003  ,1.429292025346e+000  ,0.000000000000e+000  
  5.952210299512e-003  ,1.426254140746e+000  ,0.000000000000e+000  
  5.953210322400e-003  ,1.423222713008e+000  ,0.000000000000e+000  
  5.954210345288e-003  ,1.420197728410e+000  ,0.000000000000e+000  
  5.955210368176e-003  ,1.417179173257e+000  ,0.000000000000e+000  
  5.956210391065e-003  ,1.414167033883e+000  ,0.000000000000e+000  
  5.957210413953e-003  ,1.411161296652e+000  ,0.000000000000e+000  
  5.958210436841e-003  ,1.408161947957e+000  ,0.000000000000e+000  
  5.959210459729e-003  ,1.405168974218e+000  ,0.000000000000e+000  
  5.960210482617e-003  ,1.402182361887e+000  ,0.000000000000e+000  
  5.961210505506e-003  ,1.399202097442e+000  ,0.000000000000e+000  
  5.962210528394e-003  ,1.396228167392e+000  ,0.000000000000e+000  
  5.963210551282e-003  ,1.393260558273e+000  ,0.000000000000e+000  
  5.964210574170e-003  ,1.390299256650e+000  ,0.000000000000e+000  
  5.965210597058e-003  ,1.387344249117e+000  ,0.000000000000e+000  
  5.966210619946e-003  ,1.384395522296e+000  ,0.000000000000e+000  
  5.967210642835e-003  ,1.381453062838e+000  ,0.000000000000e+000  
  5.968210665723e-003  ,1.378516857423e+000  ,0.000000000000e+000  
  5.969210688611e-003  ,1.375586892756e+000  ,0.000000000000e+000  
  5.970210711499e-003  ,1.372663155574e+000  ,0.000000000000e+000  
  5.971210734387e-003  ,1.369745632641e+000  ,0.000000000000e+000  
  5.972210757276e-003  ,1.366834310749e+000  ,0.000000000000e+000  
  5.973210780164e-003  ,1.363929176717e+000  ,0.000000000000e+000  
  5.974210803052e-003  ,1.361030217395e+000  ,0.000000000000e+000  
  5.975210825940e-003  ,1.358137419656e+000  ,0.000000000000e+000  
  5.976210848828e-003  ,1.355250770407e+000  ,0.000000000000e+000  
  5.977210871717e-003  ,1.352370256578e+000  ,0.000000000000e+000  
  5.978210894605e-003  ,1.349495865128e+000  ,0.000000000000e+000  
  5.979210917493e-003  ,1.346627583046e+000  ,0.000000000000e+000  
  5.980210940381e-003  ,1.343765397345e+000  ,0.000000000000e+000  
  5.981210963269e-003  ,1.340909295069e+000  ,0.000000000000e+000  
  5.982210986157e-003  ,1.338059263287e+000  ,0.000000000000e+000  
  5.983211009046e-003  ,1.335215289096e+000  ,0.000000000000e+000  
  5.984211031934e-003  ,1.332377359623e+000  ,0.000000000000e+000  
  5.985211054822e-003  ,1.329545462019e+000  ,0.000000000000e+000  
  5.986211077710e-003  ,1.326719583463e+000  ,0.000000000000e+000  
  5.987211100598e-003  ,1.323899711162e+000  ,0.000000000000e+000  
  5.988211123487e-003  ,1.321085832351e+000  ,0.000000000000e+000  
  5.989211146375e-003  ,1.318277934290e+000  ,0.000000000000e+000  
  5.990211169263e-003  ,1.315476004269e+000  ,0.000000000000e+000  
  5.991211192151e-003  ,1.312680029601e+000  ,0.000000000000e+000  
  5.992211215039e-003  ,1.309889997630e+000  ,0.000000000000e+000  
  5.993211237927e-003  ,1.307105895724e+000  ,0.000000000000e+000  
  5.994211260816e-003  ,1.304327711279e+000  ,0.000000000000e+000  
  5.995211283704e-003  ,1.301555431719e+000  ,0.000000000000e+000  
  5.996211306592e-003  ,1.298789044492e+000  ,0.000000000000e+000  
  5.997211329480e-003  ,1.296028537074e+000  ,0.000000000000e+000  
  5.998211352368e-003  ,1.293273896970e+000  ,0.000000000000e+000  
  5.999211375257e-003  ,1.290525111707e+000  ,0.000000000000e+000  
  6.000000000020e-003  ,1.288361522576e+000  ,9.999813477268e-008  
  6.000100000018e-003  ,1.288193821785e+000  ,5.000000899988e-001  
  6.000300009364e-003  ,1.288283937861e+000  ,1.500046820039e+000  
  6.000700028056e-003  ,1.289314874667e+000  ,3.500140280123e+000  
  6.001000000020e-003  ,1.291203939005e+000  ,5.000000000000e+000  
  6.001080003758e-003  ,1.291835145496e+000  ,5.000000000000e+000  
  6.001240006467e-003  ,1.293097306019e+000  ,5.000000000000e+000  
  6.001560011884e-003  ,1.295620338465e+000  ,5.000000000000e+000  
  6.002200022717e-003  ,1.300661253349e+000  ,5.000000000000e+000  
  6.003200045606e-003  ,1.308524002186e+000  ,5.000000000000e+000  
  6.004200068494e-003  ,1.316370039167e+000  ,5.000000000000e+000  
  6.005200091382e-003  ,1.324199399810e+000  ,5.000000000000e+000  
  6.006200114270e-003  ,1.332012119562e+000  ,5.000000000000e+000  
  6.007200137158e-003  ,1.339808233791e+000  ,5.000000000000e+000  
  6.008200160047e-003  ,1.347587777792e+000  ,5.000000000000e+000  
  6.009200182935e-003  ,1.355350786783e+000  ,5.000000000000e+000  
  6.010200205823e-003  ,1.363097295909e+000  ,5.000000000000e+000  
  6.011200228711e-003  ,1.370827340240e+000  ,5.000000000000e+000  
  6.012200251599e-003  ,1.378540954771e+000  ,5.000000000000e+000  
  6.013200274487e-003  ,1.386238174422e+000  ,5.000000000000e+000  
  6.014200297376e-003  ,1.393919034040e+000  ,5.000000000000e+000  
  6.015200320264e-003  ,1.401583568396e+000  ,5.000000000000e+000  
  6.016200343152e-003  ,1.409231812191e+000  ,5.000000000000e+000  
  6.017200366040e-003  ,1.416863800048e+000  ,5.000000000000e+000  
  6.018200388928e-003  ,1.424479566518e+000  ,5.000000000000e+000  
  6.019200411817e-003  ,1.432079146080e+000  ,5.000000000000e+000  
  6.020200434705e-003  ,1.439662573137e+000  ,5.000000000000e+000  
  6.021200457593e-003  ,1.447229882021e+000  ,5.000000000000e+000  
  6.022200480481e-003  ,1.454781106990e+000  ,5.000000000000e+000  
  6.023200503369e-003  ,1.462316282230e+000  ,5.000000000000e+000  
  6.024200526257e-003  ,1.469835441853e+000  ,5.000000000000e+000  
  6.025200549146e-003  ,1.477338619901e+000  ,5.000000000000e+000  
  6.026200572034e-003  ,1.484825850340e+000  ,5.000000000000e+000  
  6.027200594922e-003  ,1.492297167067e+000  ,5.000000000000e+000  
  6.028200617810e-003  ,1.499752603906e+000  ,5.000000000000e+000  
  6.029200640698e-003  ,1.507192194608e+000  ,5.000000000000e+000  
  6.030200663587e-003  ,1.514615972853e+000  ,5.000000000000e+000  
  6.031200686475e-003  ,1.522023972251e+000  ,5.000000000000e+000  
  6.032200709363e-003  ,1.529416226337e+000  ,5.000000000000e+000  
  6.033200732251e-003  ,1.536792768579e+000  ,5.000000000000e+000  
  6.034200755139e-003  ,1.544153632370e+000  ,5.000000000000e+000  
  6.035200778028e-003  ,1.551498851034e+000  ,5.000000000000e+000  
  6.036200800916e-003  ,1.558828457825e+000  ,5.000000000000e+000  
  6.037200823804e-003  ,1.566142485924e+000  ,5.000000000000e+000  
  6.038200846692e-003  ,1.573440968443e+000  ,5.000000000000e+000  
  6.039200869580e-003  ,1.580723938424e+000  ,5.000000000000e+000  
  6.040200892468e-003  ,1.587991428837e+000  ,5.000000000000e+000  
  6.041200915357e-003  ,1.595243472584e+000  ,5.000000000000e+000  
  6.042200938245e-003  ,1.602480102495e+000  ,5.000000000000e+000  
  6.043200961133e-003  ,1.609701351332e+000  ,5.000000000000e+000  
  6.044200984021e-003  ,1.616907251787e+000  ,5.000000000000e+000  
  6.045201006909e-003  ,1.624097836482e+000  ,5.000000000000e+000  
  6.046201029798e-003  ,1.631273137969e+000  ,5.000000000000e+000  
  6.047201052686e-003  ,1.638433188732e+000  ,5.000000000000e+000  
  6.048201075574e-003  ,1.645578021186e+000  ,5.000000000000e+000  
  6.049201098462e-003  ,1.652707667677e+000  ,5.000000000000e+000  
  6.050201121350e-003  ,1.659822160481e+000  ,5.000000000000e+000  
  6.051201144238e-003  ,1.666921531807e+000  ,5.000000000000e+000  
  6.052201167127e-003  ,1.674005813795e+000  ,5.000000000000e+000  
  6.053201190015e-003  ,1.681075038516e+000  ,5.000000000000e+000  
  6.054201212903e-003  ,1.688129237974e+000  ,5.000000000000e+000  
  6.055201235791e-003  ,1.695168444104e+000  ,5.000000000000e+000  
  6.056201258679e-003  ,1.702192688773e+000  ,5.000000000000e+000  
  6.057201281568e-003  ,1.709202003783e+000  ,5.000000000000e+000  
  6.058201304456e-003  ,1.716196420864e+000  ,5.000000000000e+000  
  6.059201327344e-003  ,1.723175971681e+000  ,5.000000000000e+000  
  6.060201350232e-003  ,1.730140687832e+000  ,5.000000000000e+000  
  6.061201373120e-003  ,1.737090600848e+000  ,5.000000000000e+000  
  6.062201396008e-003  ,1.744025742191e+000  ,5.000000000000e+000  
  6.063201418897e-003  ,1.750946143257e+000  ,5.000000000000e+000  
  6.064201441785e-003  ,1.757851835378e+000  ,5.000000000000e+000  
  6.065201464673e-003  ,1.764742849815e+000  ,5.000000000000e+000  
  6.066201487561e-003  ,1.771619217765e+000  ,5.000000000000e+000  
  6.067201510449e-003  ,1.778480970359e+000  ,5.000000000000e+000  
  6.068201533338e-003  ,1.785328138661e+000  ,5.000000000000e+000  
  6.069201556226e-003  ,1.792160753669e+000  ,5.000000000000e+000  
  6.070201579114e-003  ,1.798978846315e+000  ,5.000000000000e+000  
  6.071201602002e-003  ,1.805782447465e+000  ,5.000000000000e+000  
  6.072201624890e-003  ,1.812571587922e+000  ,5.000000000000e+000  
  6.073201647778e-003  ,1.819346298419e+000  ,5.000000000000e+000  
  6.074201670667e-003  ,1.826106609628e+000  ,5.000000000000e+000  
  6.075201693555e-003  ,1.832852552152e+000  ,5.000000000000e+000  
  6.076201716443e-003  ,1.839584156533e+000  ,5.000000000000e+000  
  6.077201739331e-003  ,1.846301453244e+000  ,5.000000000000e+000  
  6.078201762219e-003  ,1.853004472697e+000  ,5.000000000000e+000  
  6.079201785108e-003  ,1.859693245236e+000  ,5.000000000000e+000  
  6.080201807996e-003  ,1.866367801143e+000  ,5.000000000000e+000  
  6.081201830884e-003  ,1.873028170635e+000  ,5.000000000000e+000  
  6.082201853772e-003  ,1.879674383863e+000  ,5.000000000000e+000  
  6.083201876660e-003  ,1.886306470917e+000  ,5.000000000000e+000  
  6.084201899549e-003  ,1.892924461821e+000  ,5.000000000000e+000  
  6.085201922437e-003  ,1.899528386535e+000  ,5.000000000000e+000  
  6.086201945325e-003  ,1.906118274956e+000  ,5.000000000000e+000  
  6.087201968213e-003  ,1.912694156918e+000  ,5.000000000000e+000  
  6.088201991101e-003  ,1.919256062191e+000  ,5.000000000000e+000  
  6.089202013989e-003  ,1.925804020481e+000  ,5.000000000000e+000  
  6.090202036878e-003  ,1.932338061432e+000  ,5.000000000000e+000  
  6.091202059766e-003  ,1.938858214625e+000  ,5.000000000000e+000  
  6.092202082654e-003  ,1.945364509577e+000  ,5.000000000000e+000  
  6.093202105542e-003  ,1.951856975743e+000  ,5.000000000000e+000  
  6.094202128430e-003  ,1.958335642516e+000  ,5.000000000000e+000  
  6.095202151319e-003  ,1.964800539225e+000  ,5.000000000000e+000  
  6.096202174207e-003  ,1.971251695138e+000  ,5.000000000000e+000  
  6.097202197095e-003  ,1.977689139460e+000  ,5.000000000000e+000  
  6.098202219983e-003  ,1.984112901336e+000  ,5.000000000000e+000  
  6.099202242871e-003  ,1.990523009845e+000  ,5.000000000000e+000  
  6.100202265759e-003  ,1.996919494007e+000  ,5.000000000000e+000  
  6.101202288648e-003  ,2.003302382781e+000  ,5.000000000000e+000  
  6.102202311536e-003  ,2.009671705062e+000  ,5.000000000000e+000  
  6.103202334424e-003  ,2.016027489685e+000  ,5.000000000000e+000  
  6.104202357312e-003  ,2.022369765425e+000  ,5.000000000000e+000  
  6.105202380200e-003  ,2.028698560993e+000  ,5.000000000000e+000  
  6.106202403089e-003  ,2.035013905040e+000  ,5.000000000000e+000  
  6.107202425977e-003  ,2.041315826158e+000  ,5.000000000000e+000  
  6.108202448865e-003  ,2.047604352876e+000  ,5.000000000000e+000  
  6.109202471753e-003  ,2.053879513663e+000  ,5.000000000000e+000  
  6.110202494641e-003  ,2.060141336928e+000  ,5.000000000000e+000  
  6.111202517529e-003  ,2.066389851018e+000  ,5.000000000000e+000  
  6.112202540418e-003  ,2.072625084223e+000  ,5.000000000000e+000  
  6.113202563306e-003  ,2.078847064769e+000  ,5.000000000000e+000  
  6.114202586194e-003  ,2.085055820824e+000  ,5.000000000000e+000  
  6.115202609082e-003  ,2.091251380497e+000  ,5.000000000000e+000  
  6.116202631970e-003  ,2.097433771835e+000  ,5.000000000000e+000  
  6.117202654859e-003  ,2.103603022828e+000  ,5.000000000000e+000  
  6.118202677747e-003  ,2.109759161404e+000  ,5.000000000000e+000  
  6.119202700635e-003  ,2.115902215433e+000  ,5.000000000000e+000  
  6.120202723523e-003  ,2.122032212726e+000  ,5.000000000000e+000  
  6.121202746411e-003  ,2.128149181033e+000  ,5.000000000000e+000  
  6.122202769299e-003  ,2.134253148048e+000  ,5.000000000000e+000  
  6.123202792188e-003  ,2.140344141404e+000  ,5.000000000000e+000  
  6.124202815076e-003  ,2.146422188676e+000  ,5.000000000000e+000  
  6.125202837964e-003  ,2.152487317380e+000  ,5.000000000000e+000  
  6.126202860852e-003  ,2.158539554973e+000  ,5.000000000000e+000  
  6.127202883740e-003  ,2.164578928856e+000  ,5.000000000000e+000  
  6.128202906629e-003  ,2.170605466369e+000  ,5.000000000000e+000  
  6.129202929517e-003  ,2.176619194795e+000  ,5.000000000000e+000  
  6.130202952405e-003  ,2.182620141359e+000  ,5.000000000000e+000  
  6.131202975293e-003  ,2.188608333229e+000  ,5.000000000000e+000  
  6.132202998181e-003  ,2.194583797514e+000  ,5.000000000000e+000  
  6.133203021070e-003  ,2.200546561266e+000  ,5.000000000000e+000  
  6.134203043958e-003  ,2.206496651478e+000  ,5.000000000000e+000  
  6.135203066846e-003  ,2.212434095089e+000  ,5.000000000000e+000  
  6.136203089734e-003  ,2.218358918977e+000  ,5.000000000000e+000  
  6.137203112622e-003  ,2.224271149966e+000  ,5.000000000000e+000  
  6.138203135510e-003  ,2.230170814820e+000  ,5.000000000000e+000  
